,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
450,Ki Sung-yueng,MF,Newcastle Utd,30.0,137.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,59.0,67.0,1266.0,270.0,2.0,2.0,36.0,41.0,21.0,24.0,2.0,4.0,0.0,0.0,5.0,61.0,6.0,0.0,13.0,8.0,4.0,45.0,11.0,11.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,39.0,4.0,21.0,15.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,24.0,37.0,25.0,1.0,74.0,3.0,3.0,3.0,0.0,56.0,278.0,135.0,53.0,51.0,1.0,1.0,1.0,14.0,2.0,0.0
451,Andrew Surman,MF,Bournemouth,32.0,235.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,127.0,1959.0,487.0,5.0,5.0,73.0,89.0,24.0,33.0,1.0,6.0,1.0,0.0,10.0,118.0,9.0,0.0,20.0,7.0,3.0,69.0,29.0,29.0,1.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,3.0,4.0,45.0,11.0,19.0,20.0,6.0,4.0,0.0,4.0,1.0,6.0,9.0,57.0,73.0,22.0,0.0,139.0,1.0,1.0,1.0,0.0,73.0,325.0,94.0,83.0,79.0,3.0,1.0,1.0,40.0,5.0,7.0
452,Sam Surridge,FW,Bournemouth,21.0,27.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,0.0,4.0,10.0,64.0,22.0,0.0,0.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,4.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,8.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,13.0,5.0,20.0,1.0,2.0,1.0,0.0,11.0,72.0,46.0,36.0,17.0,4.0,1.0,1.0,1.0,4.0,4.0
453,Japhet Tanganga,DF,Tottenham,20.0,525.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,0.0,188.0,232.0,3242.0,1096.0,1.0,13.0,148.0,166.0,39.0,53.0,0.0,9.0,0.0,0.0,17.0,195.0,37.0,0.0,38.0,5.0,2.0,135.0,59.0,38.0,3.0,2.0,0.0,20.0,15.0,14.0,5.0,1.0,9.0,19.0,95.0,30.0,52.0,38.0,5.0,12.0,5.0,7.0,11.0,33.0,32.0,137.0,162.0,38.0,2.0,286.0,7.0,10.0,7.0,0.0,166.0,855.0,455.0,171.0,156.0,5.0,8.0,8.0,50.0,19.0,10.0
454,Matt Targett,DF,Aston Villa,23.0,2291.0,1.0,2.0,0.5,0.5,2.7,7.0,4.0,1.0,894.0,1219.0,16472.0,7323.0,16.0,53.0,706.0,831.0,172.0,335.0,26.0,76.0,30.0,12.0,164.0,978.0,241.0,0.0,218.0,34.0,81.0,605.0,290.0,324.0,18.0,54.0,4.0,57.0,33.0,38.0,16.0,3.0,20.0,56.0,372.0,109.0,184.0,145.0,43.0,68.0,9.0,59.0,60.0,88.0,124.0,512.0,648.0,418.0,33.0,1264.0,10.0,23.0,14.0,1.0,758.0,3296.0,1854.0,833.0,771.0,6.0,20.0,26.0,240.0,32.0,37.0
455,James Tarkowski,DF,Burnley,26.0,3420.0,2.0,2.0,2.3,2.3,2.0,20.0,4.0,0.0,913.0,1250.0,21245.0,7310.0,11.0,30.0,550.0,672.0,352.0,548.0,14.0,69.0,9.0,0.0,73.0,1222.0,28.0,0.0,245.0,32.0,4.0,617.0,210.0,423.0,12.0,26.0,7.0,76.0,51.0,54.0,22.0,0.0,25.0,50.0,313.0,100.0,217.0,84.0,12.0,85.0,46.0,39.0,61.0,329.0,313.0,959.0,797.0,111.0,72.0,1785.0,15.0,16.0,16.0,0.0,731.0,3507.0,1426.0,832.0,792.0,14.0,5.0,48.0,442.0,215.0,60.0
456,Charlie Taylor,DF,Burnley,25.0,1945.0,0.0,1.0,0.0,0.0,1.4,1.0,0.0,0.0,726.0,1035.0,13410.0,5643.0,10.0,51.0,565.0,666.0,151.0,318.0,13.0,48.0,22.0,17.0,129.0,754.0,281.0,2.0,157.0,25.0,88.0,356.0,260.0,419.0,9.0,21.0,1.0,43.0,16.0,26.0,14.0,3.0,17.0,43.0,224.0,65.0,117.0,79.0,28.0,60.0,7.0,53.0,29.0,106.0,110.0,437.0,595.0,375.0,10.0,1048.0,19.0,39.0,22.0,3.0,613.0,5188.0,2515.0,657.0,614.0,12.0,17.0,17.0,198.0,47.0,31.0
457,Neil Taylor,DF,Aston Villa,30.0,1091.0,0.0,0.0,0.3,0.3,0.2,3.0,0.0,0.0,410.0,513.0,6841.0,2873.0,7.0,21.0,349.0,392.0,54.0,100.0,5.0,22.0,4.0,1.0,52.0,414.0,99.0,0.0,94.0,4.0,9.0,286.0,128.0,99.0,5.0,10.0,2.0,19.0,9.0,14.0,5.0,0.0,9.0,21.0,121.0,33.0,61.0,53.0,7.0,38.0,5.0,33.0,20.0,32.0,64.0,230.0,296.0,124.0,5.0,532.0,2.0,3.0,2.0,0.0,303.0,1126.0,574.0,363.0,322.0,4.0,2.0,8.0,94.0,10.0,16.0
458,Nathan Tella,FW,Southampton,20.0,3.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
459,Alexander Tettey,"MF,DF",Norwich City,33.0,2338.0,1.0,1.0,0.8,0.8,0.8,23.0,3.0,0.0,1100.0,1242.0,19202.0,4074.0,13.0,32.0,895.0,975.0,192.0,235.0,5.0,54.0,4.0,0.0,45.0,1229.0,13.0,1.0,280.0,19.0,4.0,968.0,143.0,131.0,11.0,18.0,1.0,31.0,20.0,11.0,18.0,2.0,12.0,43.0,383.0,98.0,182.0,179.0,22.0,40.0,15.0,25.0,43.0,85.0,127.0,564.0,839.0,177.0,12.0,1482.0,16.0,24.0,19.0,0.0,951.0,4914.0,2235.0,983.0,948.0,22.0,12.0,21.0,327.0,37.0,23.0
460,Jordan Thomas,FW,Norwich City,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,Luke Thomas,DF,Leicester City,0.0,267.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,156.0,190.0,2691.0,824.0,2.0,8.0,126.0,143.0,28.0,39.0,9.0,8.0,9.0,8.0,26.0,162.0,28.0,0.0,13.0,3.0,16.0,119.0,40.0,31.0,1.0,15.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,36.0,8.0,13.0,17.0,6.0,3.0,0.0,3.0,4.0,10.0,5.0,42.0,98.0,92.0,5.0,195.0,2.0,3.0,2.0,0.0,142.0,601.0,321.0,153.0,144.0,4.0,2.0,1.0,27.0,3.0,10.0
462,Max Thompson,FW,Burnley,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,Youri Tielemans,MF,Leicester City,22.0,2828.0,3.0,6.0,3.2,3.2,5.6,54.0,13.0,0.0,1455.0,1804.0,27246.0,6904.0,34.0,62.0,1115.0,1274.0,306.0,468.0,52.0,157.0,37.0,7.0,190.0,1703.0,101.0,9.0,363.0,65.0,82.0,1246.0,256.0,302.0,21.0,93.0,9.0,57.0,40.0,18.0,28.0,11.0,15.0,71.0,608.0,168.0,155.0,327.0,126.0,51.0,6.0,45.0,29.0,24.0,31.0,327.0,1166.0,762.0,59.0,2049.0,30.0,45.0,31.0,2.0,1461.0,6179.0,3375.0,1773.0,1586.0,33.0,51.0,33.0,287.0,29.0,28.0
464,Kieran Tierney,DF,Arsenal,22.0,989.0,1.0,1.0,0.2,0.2,1.1,6.0,2.0,0.0,414.0,544.0,8028.0,2568.0,5.0,23.0,311.0,359.0,98.0,162.0,6.0,22.0,8.0,5.0,50.0,457.0,87.0,1.0,75.0,12.0,44.0,304.0,111.0,129.0,4.0,11.0,3.0,21.0,11.0,12.0,5.0,4.0,10.0,15.0,126.0,39.0,62.0,51.0,13.0,22.0,4.0,18.0,9.0,44.0,41.0,218.0,280.0,197.0,17.0,579.0,12.0,16.0,12.0,1.0,381.0,2162.0,1125.0,422.0,385.0,12.0,6.0,8.0,98.0,10.0,10.0
465,James Tomkins,DF,Crystal Palace,30.0,1582.0,1.0,1.0,1.3,1.3,0.1,9.0,2.0,0.0,505.0,626.0,11923.0,3447.0,6.0,14.0,311.0,347.0,188.0,265.0,2.0,21.0,1.0,0.0,21.0,597.0,29.0,0.0,106.0,24.0,1.0,377.0,96.0,153.0,6.0,5.0,1.0,30.0,14.0,23.0,7.0,0.0,12.0,18.0,138.0,45.0,98.0,35.0,5.0,33.0,15.0,18.0,23.0,138.0,156.0,563.0,294.0,34.0,21.0,829.0,1.0,1.0,1.0,0.0,399.0,1793.0,891.0,456.0,442.0,1.0,3.0,13.0,165.0,75.0,22.0
466,Fikayo Tomori,DF,Chelsea,21.0,1291.0,1.0,0.0,0.6,0.6,0.2,7.0,3.0,0.0,981.0,1098.0,21074.0,5865.0,4.0,15.0,660.0,701.0,317.0,382.0,4.0,57.0,4.0,0.0,40.0,1078.0,20.0,1.0,130.0,15.0,4.0,884.0,73.0,141.0,6.0,14.0,0.0,30.0,15.0,19.0,10.0,1.0,7.0,13.0,149.0,48.0,82.0,64.0,3.0,29.0,9.0,20.0,20.0,93.0,148.0,699.0,605.0,50.0,8.0,1261.0,7.0,11.0,9.0,0.0,936.0,4464.0,2162.0,959.0,944.0,4.0,5.0,7.0,145.0,40.0,22.0
467,Lucas Torreira,MF,Arsenal,23.0,1512.0,1.0,1.0,1.6,1.6,1.1,21.0,6.0,0.0,793.0,906.0,15694.0,3307.0,9.0,26.0,572.0,630.0,212.0,250.0,14.0,45.0,5.0,0.0,64.0,867.0,39.0,1.0,182.0,10.0,12.0,616.0,147.0,143.0,10.0,28.0,2.0,37.0,24.0,17.0,16.0,4.0,12.0,34.0,403.0,102.0,156.0,200.0,47.0,29.0,9.0,20.0,31.0,30.0,58.0,306.0,663.0,187.0,31.0,1061.0,13.0,16.0,13.0,1.0,727.0,3409.0,1553.0,767.0,709.0,11.0,16.0,24.0,215.0,9.0,18.0
468,Cenk Tosun,FW,Crystal Palace,28.0,177.0,1.0,0.0,0.6,0.6,0.0,4.0,2.0,0.0,29.0,47.0,462.0,137.0,0.0,2.0,24.0,37.0,5.0,8.0,0.0,3.0,2.0,0.0,3.0,47.0,0.0,1.0,19.0,0.0,2.0,23.0,11.0,13.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,11.0,16.0,41.0,13.0,3.0,0.0,3.0,0.0,1.0,1.0,10.0,34.0,28.0,10.0,69.0,7.0,8.0,7.0,0.0,56.0,343.0,178.0,124.0,54.0,5.0,4.0,4.0,9.0,5.0,16.0
469,Cenk Tosun,FW,Everton,28.0,291.0,1.0,0.0,0.7,0.7,0.1,11.0,3.0,0.0,42.0,62.0,569.0,120.0,1.0,3.0,38.0,50.0,3.0,9.0,4.0,2.0,3.0,0.0,5.0,61.0,1.0,0.0,19.0,3.0,2.0,28.0,21.0,13.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,54.0,16.0,1.0,21.0,32.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,29.0,65.0,25.0,95.0,1.0,5.0,1.0,0.0,53.0,268.0,81.0,133.0,73.0,3.0,2.0,4.0,12.0,7.0,15.0
470,Andros Townsend,MF,Crystal Palace,28.0,1294.0,1.0,1.0,0.4,0.4,2.0,12.0,5.0,1.0,325.0,460.0,5291.0,1871.0,9.0,30.0,266.0,312.0,50.0,118.0,13.0,24.0,24.0,12.0,55.0,431.0,29.0,2.0,119.0,21.0,66.0,286.0,63.0,111.0,7.0,22.0,2.0,32.0,20.0,14.0,13.0,5.0,14.0,36.0,290.0,65.0,104.0,126.0,60.0,28.0,0.0,28.0,16.0,10.0,15.0,117.0,314.0,302.0,29.0,618.0,36.0,51.0,38.0,1.0,515.0,4602.0,2293.0,547.0,419.0,28.0,36.0,9.0,109.0,4.0,12.0
471,Adama Traoré,"FW,MF",Wolves,23.0,2605.0,4.0,9.0,3.5,3.5,6.5,43.0,12.0,0.0,621.0,942.0,10779.0,2798.0,11.0,65.0,506.0,671.0,104.0,206.0,50.0,45.0,45.0,32.0,110.0,888.0,54.0,3.0,257.0,36.0,182.0,514.0,169.0,259.0,20.0,96.0,14.0,41.0,23.0,15.0,14.0,12.0,10.0,27.0,404.0,108.0,98.0,198.0,108.0,28.0,4.0,24.0,18.0,24.0,28.0,151.0,666.0,767.0,118.0,1346.0,156.0,211.0,161.0,3.0,1252.0,13212.0,8670.0,1394.0,1045.0,82.0,90.0,39.0,171.0,48.0,51.0
472,Mark Travers,GK,Bournemouth,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,692.0,479.0,0.0,0.0,12.0,12.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,4.0,0.0,0.0,16.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,14.0,62.0,30.0,17.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0
473,Trézéguet,"FW,MF",Aston Villa,24.0,1950.0,6.0,1.0,3.7,3.7,0.8,50.0,17.0,3.0,295.0,445.0,4743.0,1283.0,8.0,30.0,243.0,312.0,44.0,103.0,18.0,15.0,12.0,7.0,43.0,425.0,20.0,1.0,90.0,22.0,65.0,254.0,86.0,105.0,11.0,44.0,2.0,42.0,28.0,20.0,14.0,8.0,7.0,42.0,530.0,129.0,163.0,231.0,136.0,41.0,2.0,39.0,26.0,17.0,25.0,138.0,293.0,418.0,84.0,752.0,40.0,75.0,45.0,7.0,537.0,4416.0,2744.0,855.0,518.0,64.0,29.0,35.0,94.0,28.0,46.0
474,Leandro Trossard,"FW,MF",Brighton,24.0,2011.0,5.0,3.0,4.7,4.7,3.7,42.0,13.0,0.0,567.0,795.0,10966.0,3574.0,6.0,38.0,435.0,555.0,126.0,202.0,38.0,45.0,30.0,8.0,124.0,752.0,43.0,3.0,173.0,44.0,76.0,447.0,173.0,175.0,22.0,78.0,9.0,28.0,16.0,13.0,12.0,3.0,9.0,39.0,373.0,100.0,72.0,169.0,132.0,29.0,2.0,27.0,8.0,5.0,21.0,131.0,419.0,573.0,117.0,1000.0,34.0,60.0,36.0,1.0,818.0,5551.0,2809.0,1030.0,768.0,41.0,47.0,13.0,138.0,2.0,22.0
475,Tom Trybull,MF,Norwich City,26.0,1130.0,0.0,0.0,0.4,0.4,0.1,11.0,2.0,0.0,551.0,597.0,9696.0,2562.0,6.0,12.0,454.0,477.0,91.0,108.0,2.0,41.0,0.0,0.0,26.0,578.0,19.0,0.0,128.0,16.0,0.0,464.0,78.0,55.0,0.0,9.0,1.0,49.0,30.0,26.0,18.0,5.0,18.0,66.0,394.0,113.0,175.0,202.0,17.0,21.0,7.0,14.0,16.0,38.0,59.0,253.0,459.0,86.0,13.0,742.0,7.0,9.0,7.0,0.0,497.0,2281.0,851.0,513.0,475.0,11.0,10.0,26.0,130.0,23.0,17.0
476,Axel Tuanzebe,DF,Manchester Utd,21.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,141.0,2333.0,660.0,1.0,3.0,102.0,110.0,24.0,28.0,0.0,8.0,0.0,0.0,7.0,129.0,12.0,0.0,16.0,3.0,1.0,104.0,24.0,13.0,1.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,30.0,8.0,12.0,14.0,4.0,7.0,0.0,7.0,5.0,6.0,8.0,59.0,95.0,26.0,0.0,154.0,0.0,3.0,0.0,0.0,111.0,774.0,408.0,113.0,109.0,1.0,2.0,3.0,26.0,3.0,10.0
477,Yan Valery,DF,Southampton,20.0,779.0,0.0,0.0,0.3,0.3,0.8,3.0,2.0,0.0,198.0,318.0,3316.0,1244.0,3.0,16.0,164.0,215.0,31.0,87.0,2.0,6.0,2.0,1.0,41.0,222.0,96.0,0.0,65.0,7.0,12.0,121.0,84.0,113.0,7.0,7.0,0.0,21.0,13.0,12.0,6.0,3.0,5.0,20.0,171.0,49.0,84.0,52.0,35.0,19.0,2.0,17.0,12.0,40.0,28.0,139.0,189.0,151.0,10.0,361.0,12.0,25.0,13.0,0.0,207.0,1566.0,805.0,243.0,180.0,13.0,19.0,7.0,83.0,21.0,19.0
478,Jesús Vallejo,DF,Wolves,22.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,104.0,1815.0,601.0,1.0,1.0,50.0,59.0,30.0,44.0,0.0,7.0,1.0,0.0,5.0,103.0,1.0,0.0,13.0,3.0,0.0,70.0,11.0,23.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,3.0,20.0,6.0,8.0,10.0,2.0,4.0,3.0,1.0,1.0,13.0,20.0,61.0,64.0,6.0,1.0,124.0,1.0,1.0,1.0,0.0,85.0,322.0,170.0,90.0,83.0,1.0,1.0,2.0,18.0,4.0,4.0
479,Jamie Vardy,FW,Leicester City,32.0,3033.0,23.0,5.0,19.8,16.0,5.4,87.0,38.0,0.0,314.0,462.0,4777.0,784.0,16.0,49.0,257.0,341.0,41.0,72.0,28.0,14.0,17.0,5.0,32.0,403.0,59.0,2.0,98.0,9.0,33.0,275.0,100.0,87.0,12.0,63.0,12.0,17.0,11.0,1.0,10.0,6.0,1.0,6.0,497.0,146.0,5.0,183.0,309.0,29.0,5.0,24.0,2.0,23.0,28.0,37.0,305.0,423.0,187.0,671.0,25.0,44.0,28.0,1.0,402.0,3224.0,2002.0,1222.0,503.0,60.0,23.0,19.0,91.0,53.0,99.0
480,Indiana Vassilev,"FW,MF",Aston Villa,18.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,80.0,4.0,1.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,7.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,15.0,1.0,2.0,2.0,0.0,15.0,79.0,20.0,31.0,10.0,1.0,1.0,0.0,3.0,0.0,2.0
481,Jan Vertonghen,DF,Tottenham,32.0,1645.0,1.0,1.0,0.3,0.3,0.9,4.0,2.0,0.0,930.0,1112.0,19288.0,5952.0,5.0,23.0,677.0,746.0,248.0,343.0,3.0,56.0,0.0,0.0,59.0,1009.0,103.0,0.0,166.0,28.0,18.0,764.0,147.0,201.0,13.0,8.0,1.0,31.0,21.0,17.0,13.0,1.0,10.0,20.0,154.0,51.0,98.0,49.0,7.0,30.0,10.0,20.0,31.0,116.0,165.0,620.0,689.0,84.0,6.0,1227.0,2.0,5.0,2.0,0.0,785.0,4062.0,2044.0,833.0,819.0,4.0,6.0,7.0,196.0,59.0,25.0
482,Jannik Vestergaard,DF,Southampton,26.0,1497.0,1.0,0.0,0.9,0.9,0.1,10.0,5.0,0.0,641.0,799.0,12888.0,4173.0,11.0,15.0,474.0,540.0,156.0,244.0,4.0,58.0,4.0,0.0,47.0,753.0,46.0,2.0,137.0,21.0,1.0,536.0,81.0,182.0,4.0,6.0,1.0,25.0,12.0,19.0,5.0,1.0,8.0,28.0,134.0,49.0,86.0,45.0,3.0,22.0,9.0,13.0,24.0,163.0,119.0,489.0,563.0,48.0,15.0,995.0,3.0,5.0,3.0,0.0,534.0,2834.0,1556.0,580.0,568.0,3.0,4.0,9.0,195.0,80.0,30.0
483,Rúben Vinagre,DF,Wolves,20.0,652.0,0.0,0.0,0.4,0.4,0.5,5.0,0.0,0.0,257.0,344.0,4282.0,1290.0,2.0,21.0,221.0,259.0,34.0,64.0,5.0,10.0,6.0,6.0,23.0,269.0,75.0,0.0,64.0,8.0,30.0,171.0,95.0,78.0,4.0,9.0,0.0,25.0,13.0,18.0,5.0,2.0,11.0,16.0,117.0,38.0,59.0,47.0,11.0,20.0,2.0,18.0,8.0,20.0,16.0,138.0,216.0,147.0,16.0,399.0,18.0,41.0,21.0,2.0,316.0,2330.0,1596.0,306.0,260.0,10.0,20.0,7.0,61.0,6.0,11.0
484,Jake Vokins,DF,Southampton,19.0,90.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,60.0,73.0,958.0,340.0,2.0,3.0,48.0,55.0,10.0,15.0,1.0,7.0,2.0,1.0,5.0,61.0,12.0,1.0,11.0,1.0,1.0,31.0,19.0,23.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,6.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,44.0,33.0,5.0,70.0,0.0,0.0,0.0,0.0,56.0,310.0,150.0,63.0,58.0,1.0,2.0,0.0,8.0,0.0,0.0
485,Mario Vrančić,MF,Norwich City,30.0,636.0,1.0,0.0,1.6,1.6,1.1,14.0,3.0,2.0,338.0,433.0,5888.0,1762.0,8.0,18.0,269.0,309.0,61.0,106.0,8.0,32.0,6.0,0.0,49.0,420.0,13.0,2.0,95.0,9.0,7.0,275.0,71.0,87.0,11.0,22.0,0.0,27.0,14.0,13.0,13.0,1.0,13.0,27.0,132.0,31.0,60.0,51.0,21.0,14.0,1.0,13.0,8.0,7.0,12.0,125.0,308.0,121.0,12.0,514.0,3.0,5.0,3.0,1.0,332.0,1890.0,1156.0,394.0,362.0,4.0,11.0,13.0,88.0,9.0,13.0
486,Matěj Vydra,FW,Burnley,27.0,819.0,2.0,1.0,3.7,3.7,1.0,18.0,10.0,0.0,102.0,138.0,1143.0,177.0,8.0,15.0,90.0,115.0,4.0,8.0,8.0,6.0,0.0,0.0,2.0,135.0,3.0,0.0,47.0,0.0,3.0,72.0,49.0,17.0,1.0,21.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,6.0,184.0,47.0,16.0,65.0,103.0,12.0,3.0,9.0,1.0,7.0,10.0,19.0,93.0,138.0,36.0,235.0,7.0,17.0,9.0,1.0,116.0,753.0,464.0,412.0,164.0,21.0,9.0,1.0,37.0,17.0,42.0
487,Theo Walcott,"MF,FW",Everton,30.0,1287.0,2.0,3.0,2.7,2.7,2.8,28.0,10.0,0.0,266.0,405.0,4309.0,1263.0,4.0,32.0,225.0,298.0,37.0,75.0,19.0,19.0,18.0,6.0,42.0,394.0,11.0,3.0,65.0,8.0,41.0,243.0,92.0,70.0,22.0,32.0,4.0,17.0,8.0,10.0,5.0,2.0,5.0,14.0,190.0,46.0,53.0,85.0,52.0,18.0,1.0,17.0,8.0,5.0,8.0,76.0,220.0,312.0,77.0,564.0,21.0,36.0,24.0,2.0,416.0,2416.0,1443.0,566.0,397.0,28.0,29.0,9.0,101.0,7.0,18.0
488,Kyle Walker,DF,Manchester City,29.0,2392.0,1.0,4.0,0.9,0.9,2.2,13.0,3.0,1.0,1884.0,2144.0,38487.0,8518.0,16.0,60.0,1363.0,1482.0,505.0,602.0,17.0,222.0,28.0,7.0,181.0,1922.0,222.0,2.0,252.0,83.0,55.0,1514.0,353.0,277.0,28.0,49.0,6.0,33.0,23.0,14.0,17.0,2.0,19.0,33.0,256.0,101.0,93.0,119.0,44.0,31.0,6.0,25.0,29.0,64.0,65.0,468.0,1453.0,601.0,36.0,2117.0,25.0,32.0,27.0,2.0,1620.0,10026.0,5605.0,1769.0,1692.0,14.0,18.0,27.0,268.0,33.0,38.0
489,Kyle Walker-Peters,DF,Tottenham,22.0,241.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,183.0,214.0,3054.0,762.0,1.0,8.0,156.0,165.0,26.0,41.0,2.0,12.0,1.0,0.0,14.0,187.0,27.0,0.0,32.0,3.0,8.0,154.0,33.0,27.0,3.0,6.0,0.0,5.0,3.0,5.0,0.0,0.0,1.0,5.0,36.0,12.0,19.0,11.0,6.0,6.0,2.0,4.0,2.0,9.0,12.0,67.0,117.0,75.0,6.0,219.0,3.0,4.0,3.0,0.0,188.0,964.0,599.0,177.0,171.0,0.0,4.0,1.0,27.0,2.0,4.0
490,Kyle Walker-Peters,DF,Southampton,22.0,703.0,0.0,0.0,0.1,0.1,0.5,2.0,0.0,0.0,337.0,436.0,5293.0,1548.0,8.0,25.0,291.0,337.0,38.0,74.0,4.0,16.0,9.0,0.0,26.0,333.0,103.0,1.0,52.0,3.0,12.0,252.0,75.0,109.0,5.0,7.0,1.0,14.0,8.0,8.0,4.0,2.0,7.0,21.0,98.0,29.0,41.0,46.0,11.0,24.0,3.0,21.0,13.0,28.0,33.0,159.0,286.0,142.0,14.0,441.0,20.0,23.0,20.0,1.0,334.0,2420.0,1394.0,303.0,288.0,5.0,9.0,6.0,70.0,3.0,15.0
