,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
179,Fernando,MF,Sevilla,32.0,2659.0,2.0,3.0,2.1,2.1,0.6,14.0,6.0,0.0,1380.0,1536.0,29498.0,6699.0,28.0,40.0,911.0,994.0,441.0,502.0,11.0,87.0,7.0,3.0,75.0,1483.0,53.0,1.0,185.0,75.0,2.0,1066.0,266.0,204.0,10.0,31.0,3.0,66.0,44.0,42.0,22.0,2.0,28.0,64.0,506.0,186.0,216.0,249.0,41.0,58.0,15.0,43.0,66.0,129.0,150.0,658.0,1116.0,190.0,32.0,1816.0,16.0,22.0,18.0,1.0,1121.0,5337.0,2498.0,1197.0,1132.0,22.0,11.0,39.0,376.0,83.0,63.0
180,Facundo Ferreyra,FW,Espanyol,28.0,574.0,1.0,0.0,1.2,1.2,0.3,7.0,6.0,0.0,74.0,113.0,1004.0,224.0,5.0,15.0,61.0,84.0,8.0,14.0,5.0,3.0,3.0,0.0,7.0,105.0,8.0,0.0,30.0,1.0,4.0,53.0,30.0,30.0,2.0,9.0,0.0,6.0,5.0,3.0,2.0,1.0,2.0,9.0,97.0,18.0,12.0,43.0,42.0,4.0,0.0,4.0,2.0,4.0,4.0,11.0,83.0,81.0,25.0,164.0,3.0,5.0,3.0,0.0,80.0,349.0,163.0,308.0,116.0,17.0,8.0,25.0,26.0,17.0,26.0
181,Junior Firpo,DF,Barcelona,22.0,1014.0,1.0,1.0,0.6,0.6,0.7,4.0,1.0,0.0,749.0,834.0,11466.0,3038.0,18.0,33.0,669.0,718.0,62.0,83.0,11.0,48.0,9.0,1.0,45.0,744.0,90.0,1.0,106.0,7.0,8.0,640.0,125.0,69.0,16.0,15.0,3.0,24.0,14.0,14.0,9.0,1.0,13.0,21.0,124.0,30.0,42.0,57.0,25.0,26.0,2.0,24.0,14.0,14.0,26.0,233.0,501.0,293.0,32.0,858.0,11.0,20.0,12.0,2.0,693.0,3417.0,2076.0,737.0,696.0,6.0,9.0,35.0,81.0,10.0,9.0
182,Alessandro Florenzi,DF,Valencia,28.0,752.0,0.0,0.0,0.3,0.3,0.7,8.0,1.0,0.0,360.0,477.0,7132.0,2379.0,10.0,22.0,271.0,315.0,79.0,140.0,3.0,21.0,11.0,5.0,55.0,401.0,76.0,0.0,52.0,20.0,30.0,227.0,107.0,143.0,2.0,7.0,0.0,12.0,10.0,8.0,4.0,0.0,9.0,25.0,105.0,21.0,51.0,39.0,15.0,17.0,1.0,16.0,15.0,17.0,32.0,188.0,264.0,127.0,16.0,477.0,7.0,10.0,7.0,1.0,316.0,1457.0,804.0,371.0,341.0,9.0,3.0,7.0,75.0,2.0,8.0
183,Hernâni Fortes,"MF,FW",Levante,27.0,654.0,2.0,0.0,1.6,1.6,1.6,22.0,9.0,0.0,91.0,171.0,1706.0,657.0,2.0,14.0,68.0,98.0,21.0,59.0,11.0,4.0,9.0,7.0,17.0,163.0,8.0,0.0,22.0,8.0,48.0,70.0,28.0,73.0,2.0,22.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,70.0,14.0,25.0,30.0,15.0,12.0,0.0,12.0,5.0,6.0,13.0,66.0,98.0,141.0,31.0,269.0,11.0,29.0,15.0,0.0,209.0,1917.0,1335.0,277.0,189.0,14.0,10.0,5.0,47.0,1.0,8.0
184,Dimitri Foulquier,DF,Granada,26.0,1119.0,1.0,0.0,0.2,0.2,0.1,5.0,2.0,0.0,281.0,413.0,4809.0,2030.0,8.0,33.0,235.0,302.0,38.0,78.0,4.0,19.0,6.0,4.0,59.0,313.0,100.0,0.0,81.0,8.0,19.0,183.0,121.0,109.0,11.0,11.0,0.0,23.0,8.0,12.0,9.0,2.0,13.0,19.0,198.0,58.0,91.0,83.0,24.0,24.0,2.0,22.0,15.0,39.0,39.0,172.0,296.0,132.0,6.0,453.0,12.0,23.0,14.0,0.0,285.0,2153.0,1500.0,294.0,244.0,11.0,12.0,20.0,113.0,13.0,23.0
185,Jorge de Frutos,"MF,FW",Valladolid,22.0,59.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,0.0,15.0,17.0,199.0,56.0,0.0,1.0,13.0,14.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,16.0,1.0,0.0,5.0,0.0,2.0,12.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,17.0,2.0,7.0,8.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,13.0,11.0,3.0,28.0,0.0,1.0,0.0,0.0,15.0,81.0,45.0,21.0,16.0,2.0,2.0,2.0,6.0,0.0,1.0
186,Ramiro Funes Mori,DF,Villarreal,28.0,453.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,224.0,270.0,5213.0,1484.0,1.0,5.0,135.0,150.0,88.0,115.0,1.0,11.0,0.0,0.0,11.0,262.0,8.0,0.0,26.0,14.0,0.0,182.0,35.0,53.0,3.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,34.0,11.0,18.0,14.0,2.0,8.0,3.0,5.0,3.0,20.0,34.0,168.0,159.0,8.0,4.0,303.0,1.0,1.0,1.0,0.0,215.0,1537.0,844.0,212.0,208.0,2.0,1.0,7.0,56.0,11.0,9.0
187,Enric Gallego,FW,Osasuna,32.0,880.0,3.0,0.0,2.4,2.4,0.8,21.0,7.0,0.0,148.0,258.0,1985.0,411.0,8.0,16.0,129.0,205.0,11.0,37.0,9.0,7.0,4.0,0.0,19.0,244.0,14.0,0.0,100.0,2.0,4.0,74.0,109.0,75.0,3.0,22.0,3.0,10.0,6.0,1.0,5.0,4.0,1.0,5.0,173.0,48.0,13.0,61.0,99.0,9.0,2.0,7.0,4.0,9.0,10.0,24.0,184.0,182.0,52.0,366.0,6.0,13.0,7.0,1.0,155.0,557.0,207.0,565.0,286.0,36.0,9.0,34.0,35.0,85.0,75.0
188,Enric Gallego,FW,Getafe,32.0,164.0,0.0,0.0,0.2,0.2,0.0,3.0,1.0,0.0,26.0,48.0,353.0,102.0,3.0,8.0,20.0,34.0,3.0,6.0,0.0,2.0,1.0,0.0,3.0,46.0,2.0,1.0,12.0,0.0,1.0,25.0,12.0,11.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,19.0,4.0,2.0,10.0,7.0,3.0,0.0,3.0,2.0,2.0,2.0,10.0,37.0,36.0,11.0,78.0,2.0,4.0,2.0,0.0,39.0,172.0,44.0,120.0,55.0,10.0,3.0,4.0,8.0,7.0,17.0
189,Kévin Gameiro,FW,Valencia,32.0,1581.0,6.0,2.0,5.4,4.6,3.0,19.0,10.0,0.0,331.0,436.0,4696.0,563.0,12.0,36.0,289.0,351.0,30.0,49.0,15.0,12.0,12.0,0.0,23.0,394.0,42.0,0.0,72.0,6.0,22.0,296.0,86.0,54.0,7.0,30.0,6.0,15.0,12.0,5.0,7.0,3.0,3.0,17.0,349.0,72.0,43.0,170.0,136.0,13.0,0.0,13.0,5.0,4.0,7.0,50.0,288.0,300.0,91.0,555.0,22.0,31.0,23.0,0.0,444.0,2939.0,1384.0,680.0,427.0,47.0,32.0,14.0,77.0,7.0,40.0
190,Fran Gámez,DF,Mallorca,28.0,1768.0,0.0,1.0,1.0,1.0,0.9,15.0,2.0,0.0,638.0,862.0,11807.0,4663.0,19.0,50.0,477.0,554.0,142.0,258.0,14.0,42.0,17.0,9.0,116.0,681.0,181.0,1.0,124.0,28.0,53.0,390.0,208.0,264.0,11.0,24.0,1.0,70.0,40.0,32.0,33.0,5.0,35.0,76.0,307.0,70.0,128.0,141.0,38.0,58.0,12.0,46.0,31.0,43.0,99.0,352.0,488.0,334.0,18.0,927.0,16.0,22.0,18.0,2.0,585.0,3554.0,2090.0,628.0,541.0,23.0,14.0,26.0,183.0,12.0,13.0
191,Ezequiel Garay,DF,Valencia,32.0,1437.0,0.0,0.0,0.5,0.5,0.1,7.0,3.0,0.0,759.0,853.0,17206.0,4497.0,11.0,16.0,477.0,498.0,271.0,339.0,2.0,39.0,1.0,0.0,36.0,832.0,21.0,0.0,70.0,21.0,2.0,657.0,68.0,128.0,4.0,4.0,1.0,12.0,7.0,7.0,4.0,1.0,7.0,10.0,63.0,18.0,46.0,14.0,3.0,26.0,18.0,8.0,13.0,95.0,175.0,589.0,453.0,36.0,12.0,976.0,0.0,0.0,0.0,0.0,631.0,4263.0,2239.0,720.0,710.0,2.0,1.0,10.0,125.0,27.0,17.0
192,Dani García,MF,Athletic Club,29.0,3029.0,0.0,1.0,0.5,0.5,1.0,14.0,0.0,0.0,1225.0,1471.0,26372.0,5815.0,20.0,39.0,840.0,961.0,365.0,471.0,15.0,109.0,4.0,1.0,100.0,1433.0,38.0,1.0,226.0,66.0,5.0,898.0,250.0,323.0,11.0,23.0,1.0,74.0,43.0,30.0,38.0,6.0,22.0,79.0,504.0,156.0,160.0,296.0,48.0,52.0,7.0,45.0,50.0,102.0,84.0,465.0,1248.0,144.0,12.0,1746.0,9.0,11.0,9.0,1.0,995.0,4174.0,1866.0,1066.0,1014.0,10.0,19.0,61.0,455.0,52.0,45.0
193,David García,DF,Osasuna,25.0,2793.0,0.0,0.0,1.2,1.2,0.3,19.0,5.0,0.0,861.0,1160.0,20513.0,7944.0,8.0,21.0,524.0,635.0,329.0,504.0,6.0,79.0,6.0,0.0,107.0,1102.0,58.0,4.0,175.0,47.0,1.0,567.0,182.0,411.0,12.0,16.0,1.0,39.0,27.0,19.0,20.0,0.0,17.0,36.0,264.0,93.0,132.0,130.0,2.0,46.0,17.0,29.0,49.0,256.0,156.0,719.0,848.0,46.0,27.0,1485.0,2.0,3.0,2.0,0.0,634.0,3182.0,1597.0,720.0,697.0,4.0,2.0,52.0,413.0,151.0,58.0
194,Javi García,MF,Betis,32.0,377.0,0.0,0.0,0.2,0.2,0.0,4.0,1.0,0.0,159.0,191.0,2983.0,581.0,2.0,8.0,128.0,145.0,29.0,38.0,0.0,9.0,0.0,0.0,9.0,181.0,10.0,0.0,28.0,4.0,0.0,152.0,12.0,27.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,33.0,6.0,13.0,20.0,0.0,3.0,0.0,3.0,4.0,26.0,17.0,71.0,163.0,15.0,6.0,229.0,1.0,2.0,1.0,0.0,133.0,707.0,275.0,168.0,159.0,4.0,3.0,3.0,37.0,15.0,6.0
195,Manu García,MF,Alavés,33.0,1967.0,0.0,0.0,2.0,2.0,0.2,20.0,7.0,0.0,521.0,710.0,9535.0,2300.0,11.0,41.0,403.0,501.0,107.0,168.0,2.0,46.0,2.0,0.0,49.0,698.0,12.0,1.0,172.0,19.0,4.0,411.0,122.0,177.0,6.0,9.0,0.0,51.0,38.0,12.0,36.0,3.0,15.0,71.0,477.0,147.0,129.0,295.0,53.0,33.0,10.0,23.0,28.0,61.0,57.0,203.0,654.0,134.0,28.0,951.0,10.0,15.0,12.0,0.0,514.0,2144.0,734.0,655.0,532.0,20.0,25.0,60.0,241.0,59.0,46.0
196,Raúl García,"DF,MF",Valladolid,30.0,1012.0,0.0,1.0,0.2,0.2,0.3,8.0,3.0,1.0,310.0,454.0,5945.0,2827.0,2.0,19.0,246.0,283.0,62.0,152.0,8.0,24.0,8.0,4.0,73.0,327.0,127.0,0.0,53.0,19.0,56.0,168.0,96.0,190.0,5.0,16.0,3.0,20.0,13.0,9.0,8.0,3.0,9.0,27.0,146.0,45.0,78.0,47.0,21.0,24.0,2.0,22.0,9.0,50.0,28.0,170.0,299.0,149.0,8.0,462.0,3.0,8.0,3.0,0.0,274.0,1686.0,976.0,312.0,273.0,8.0,4.0,7.0,79.0,14.0,12.0
197,Raúl García,"MF,FW",Athletic Club,33.0,2869.0,15.0,1.0,10.8,5.3,0.9,75.0,27.0,0.0,557.0,952.0,8973.0,2681.0,18.0,60.0,462.0,696.0,77.0,196.0,17.0,75.0,15.0,2.0,91.0,936.0,16.0,3.0,286.0,19.0,34.0,389.0,225.0,338.0,19.0,43.0,4.0,65.0,37.0,25.0,25.0,15.0,15.0,75.0,734.0,199.0,114.0,346.0,274.0,56.0,9.0,47.0,24.0,48.0,51.0,177.0,702.0,549.0,106.0,1344.0,8.0,16.0,9.0,2.0,601.0,2981.0,1530.0,1409.0,925.0,68.0,29.0,78.0,196.0,186.0,159.0
198,Raúl García,DF,Getafe,30.0,243.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,89.0,136.0,1867.0,883.0,2.0,8.0,62.0,74.0,25.0,54.0,4.0,7.0,8.0,6.0,27.0,97.0,39.0,0.0,17.0,9.0,30.0,47.0,23.0,66.0,0.0,5.0,0.0,7.0,5.0,3.0,4.0,0.0,2.0,6.0,34.0,10.0,23.0,11.0,0.0,10.0,1.0,9.0,4.0,7.0,9.0,46.0,84.0,58.0,0.0,137.0,4.0,5.0,4.0,0.0,88.0,598.0,330.0,84.0,78.0,2.0,2.0,4.0,26.0,4.0,0.0
199,Rubén García,"MF,FW",Osasuna,26.0,2188.0,8.0,2.0,6.5,5.7,3.9,52.0,19.0,9.0,719.0,1022.0,13702.0,4510.0,16.0,50.0,532.0,663.0,171.0,309.0,50.0,62.0,33.0,11.0,145.0,870.0,152.0,1.0,188.0,77.0,144.0,506.0,226.0,290.0,12.0,98.0,7.0,51.0,26.0,17.0,26.0,8.0,9.0,36.0,408.0,126.0,85.0,220.0,103.0,46.0,6.0,40.0,10.0,22.0,23.0,163.0,651.0,609.0,60.0,1200.0,31.0,44.0,31.0,3.0,842.0,4400.0,2369.0,1189.0,886.0,67.0,46.0,45.0,162.0,29.0,57.0
200,Unai García,DF,Osasuna,27.0,536.0,1.0,0.0,0.2,0.2,0.1,2.0,1.0,0.0,155.0,215.0,3610.0,1306.0,2.0,6.0,94.0,110.0,59.0,99.0,1.0,11.0,0.0,0.0,21.0,178.0,37.0,0.0,30.0,12.0,3.0,98.0,27.0,90.0,0.0,2.0,0.0,8.0,5.0,5.0,2.0,1.0,3.0,8.0,60.0,20.0,34.0,18.0,8.0,18.0,9.0,9.0,7.0,34.0,37.0,131.0,140.0,25.0,4.0,248.0,3.0,4.0,3.0,0.0,115.0,780.0,426.0,117.0,111.0,4.0,0.0,4.0,72.0,25.0,16.0
201,Víctor García,"FW,MF",Valladolid,22.0,88.0,1.0,0.0,0.1,0.1,0.1,2.0,1.0,0.0,24.0,36.0,428.0,149.0,0.0,2.0,20.0,24.0,4.0,10.0,3.0,2.0,2.0,1.0,4.0,36.0,0.0,0.0,9.0,1.0,2.0,20.0,8.0,8.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,9.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,22.0,14.0,2.0,42.0,3.0,5.0,3.0,0.0,31.0,276.0,132.0,38.0,28.0,0.0,0.0,0.0,10.0,1.0,1.0
202,Manuel Garrido,FW,Leganés,18.0,115.0,0.0,0.0,0.3,0.3,0.0,1.0,1.0,0.0,22.0,30.0,311.0,20.0,2.0,3.0,19.0,22.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,6.0,0.0,0.0,11.0,8.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,14.0,5.0,25.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,24.0,3.0,40.0,2.0,3.0,2.0,0.0,22.0,115.0,60.0,64.0,34.0,5.0,1.0,4.0,3.0,3.0,5.0
203,Mario Gaspar,DF,Villarreal,28.0,1962.0,0.0,2.0,0.9,0.9,1.8,14.0,1.0,0.0,867.0,1092.0,15305.0,6866.0,5.0,27.0,734.0,841.0,128.0,224.0,19.0,59.0,15.0,7.0,152.0,863.0,229.0,2.0,147.0,11.0,28.0,601.0,233.0,258.0,20.0,31.0,3.0,41.0,20.0,20.0,17.0,4.0,21.0,41.0,277.0,80.0,99.0,136.0,42.0,49.0,12.0,37.0,30.0,86.0,83.0,425.0,656.0,299.0,39.0,1103.0,3.0,10.0,4.0,0.0,663.0,2579.0,1428.0,832.0,733.0,15.0,6.0,34.0,164.0,44.0,39.0
204,José Antonio Martínez Gil,DF,Granada,26.0,1191.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,0.0,366.0,488.0,9139.0,2898.0,2.0,14.0,196.0,243.0,168.0,231.0,0.0,25.0,2.0,0.0,40.0,443.0,45.0,0.0,80.0,17.0,1.0,294.0,56.0,138.0,4.0,5.0,0.0,22.0,11.0,11.0,10.0,1.0,8.0,16.0,95.0,38.0,60.0,33.0,2.0,16.0,4.0,12.0,20.0,76.0,60.0,319.0,305.0,28.0,11.0,577.0,3.0,3.0,3.0,1.0,317.0,1740.0,826.0,317.0,307.0,6.0,1.0,4.0,137.0,38.0,18.0
205,Ibai Gómez,FW,Athletic Club,29.0,695.0,0.0,0.0,1.3,1.3,1.5,14.0,5.0,2.0,202.0,319.0,3386.0,1245.0,7.0,20.0,159.0,186.0,36.0,113.0,16.0,9.0,6.0,5.0,43.0,237.0,82.0,1.0,45.0,18.0,92.0,146.0,58.0,115.0,1.0,25.0,2.0,5.0,3.0,2.0,3.0,0.0,2.0,10.0,75.0,23.0,10.0,41.0,24.0,11.0,0.0,11.0,5.0,4.0,4.0,36.0,143.0,243.0,21.0,316.0,8.0,15.0,10.0,0.0,232.0,1121.0,540.0,314.0,235.0,14.0,20.0,3.0,54.0,2.0,6.0
206,Maxi Gómez,FW,Valencia,22.0,2143.0,9.0,2.0,6.2,5.5,2.2,39.0,19.0,0.0,255.0,393.0,4427.0,902.0,8.0,24.0,204.0,293.0,43.0,76.0,11.0,21.0,12.0,2.0,32.0,364.0,29.0,4.0,123.0,16.0,9.0,177.0,96.0,120.0,7.0,30.0,3.0,11.0,7.0,2.0,7.0,2.0,2.0,6.0,276.0,64.0,14.0,118.0,144.0,12.0,2.0,10.0,5.0,14.0,17.0,47.0,331.0,235.0,85.0,560.0,5.0,10.0,5.0,0.0,332.0,1522.0,731.0,819.0,440.0,46.0,22.0,47.0,62.0,78.0,78.0
207,Moi Gómez,"FW,MF",Villarreal,25.0,2319.0,5.0,4.0,3.1,3.1,3.0,37.0,14.0,1.0,921.0,1135.0,15921.0,3848.0,22.0,62.0,752.0,836.0,147.0,237.0,23.0,56.0,34.0,16.0,99.0,1119.0,16.0,3.0,218.0,45.0,79.0,758.0,172.0,205.0,18.0,61.0,11.0,28.0,16.0,13.0,8.0,7.0,8.0,26.0,426.0,117.0,101.0,227.0,98.0,51.0,3.0,48.0,24.0,19.0,39.0,235.0,661.0,598.0,72.0,1389.0,21.0,48.0,26.0,2.0,1040.0,6108.0,3018.0,1300.0,1070.0,37.0,33.0,22.0,181.0,10.0,31.0
208,Sergi Gómez,DF,Sevilla,27.0,717.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,0.0,434.0,486.0,9924.0,2609.0,2.0,5.0,272.0,290.0,160.0,191.0,2.0,16.0,0.0,0.0,12.0,473.0,13.0,0.0,42.0,21.0,1.0,375.0,52.0,59.0,4.0,5.0,0.0,7.0,4.0,4.0,3.0,0.0,4.0,4.0,47.0,19.0,25.0,21.0,1.0,11.0,4.0,7.0,9.0,46.0,82.0,333.0,246.0,11.0,3.0,544.0,1.0,1.0,1.0,0.0,361.0,1716.0,818.0,411.0,405.0,0.0,0.0,7.0,71.0,24.0,23.0
209,Maxime Gonalons,MF,Granada,30.0,1506.0,0.0,0.0,0.2,0.2,0.5,6.0,3.0,0.0,482.0,579.0,10754.0,2761.0,7.0,16.0,314.0,363.0,161.0,200.0,5.0,55.0,5.0,0.0,50.0,557.0,22.0,1.0,147.0,34.0,1.0,373.0,69.0,137.0,7.0,14.0,0.0,61.0,39.0,25.0,32.0,4.0,23.0,58.0,421.0,131.0,138.0,255.0,28.0,26.0,3.0,23.0,20.0,37.0,43.0,223.0,495.0,62.0,8.0,724.0,14.0,18.0,14.0,0.0,445.0,2687.0,934.0,424.0,393.0,11.0,9.0,36.0,179.0,39.0,29.0
210,Bruno González,DF,Levante,29.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,201.0,4136.0,1093.0,2.0,5.0,99.0,109.0,69.0,87.0,0.0,8.0,0.0,0.0,5.0,195.0,6.0,0.0,21.0,10.0,0.0,150.0,9.0,42.0,2.0,3.0,1.0,7.0,4.0,5.0,2.0,0.0,2.0,4.0,42.0,19.0,25.0,17.0,0.0,7.0,3.0,4.0,3.0,39.0,6.0,27.0,45.0,5.0,1.0,71.0,0.0,0.0,0.0,0.0,34.0,281.0,112.0,41.0,38.0,1.0,0.0,5.0,18.0,2.0,4.0
211,Bruno González,DF,Getafe,29.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,61.0,1251.0,352.0,1.0,2.0,24.0,26.0,26.0,33.0,1.0,8.0,0.0,0.0,4.0,56.0,5.0,0.0,3.0,5.0,0.0,44.0,6.0,11.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,24.0,6.0,12.0,11.0,1.0,1.0,0.0,1.0,0.0,7.0,50.0,157.0,106.0,7.0,2.0,255.0,0.0,0.0,0.0,0.0,144.0,719.0,278.0,150.0,149.0,0.0,1.0,3.0,47.0,7.0,4.0
212,Édgar González,MF,Betis,22.0,681.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,310.0,347.0,6142.0,1168.0,2.0,11.0,235.0,249.0,73.0,87.0,0.0,9.0,0.0,0.0,15.0,342.0,5.0,0.0,58.0,9.0,0.0,266.0,42.0,39.0,0.0,3.0,0.0,10.0,7.0,3.0,6.0,1.0,4.0,16.0,101.0,27.0,35.0,51.0,15.0,11.0,5.0,6.0,11.0,27.0,31.0,194.0,224.0,46.0,8.0,421.0,4.0,7.0,5.0,0.0,280.0,1559.0,968.0,309.0,293.0,6.0,7.0,8.0,69.0,23.0,7.0
213,Andoni Gorosabel,DF,Real Sociedad,22.0,714.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,343.0,446.0,5819.0,2016.0,5.0,17.0,288.0,344.0,50.0,85.0,5.0,26.0,7.0,3.0,41.0,359.0,87.0,0.0,49.0,6.0,22.0,255.0,104.0,87.0,8.0,13.0,0.0,18.0,9.0,10.0,4.0,4.0,12.0,24.0,109.0,36.0,48.0,43.0,18.0,14.0,0.0,14.0,13.0,30.0,24.0,155.0,246.0,174.0,18.0,458.0,5.0,8.0,5.0,0.0,306.0,1503.0,852.0,337.0,303.0,10.0,4.0,10.0,74.0,11.0,10.0
214,Esteban Granero,MF,Espanyol,32.0,473.0,1.0,0.0,1.3,1.3,0.5,7.0,7.0,0.0,161.0,224.0,2975.0,835.0,4.0,9.0,124.0,149.0,33.0,66.0,11.0,15.0,1.0,0.0,22.0,189.0,35.0,0.0,56.0,15.0,24.0,136.0,25.0,63.0,2.0,18.0,0.0,9.0,7.0,4.0,4.0,1.0,3.0,10.0,86.0,23.0,20.0,52.0,14.0,4.0,3.0,1.0,3.0,5.0,7.0,42.0,153.0,97.0,14.0,243.0,5.0,6.0,6.0,0.0,169.0,835.0,308.0,207.0,172.0,9.0,10.0,15.0,44.0,6.0,13.0
215,Antoine Griezmann,FW,Barcelona,28.0,2549.0,9.0,4.0,8.2,8.2,3.7,55.0,23.0,0.0,935.0,1147.0,14373.0,2499.0,40.0,99.0,766.0,886.0,129.0,162.0,33.0,51.0,31.0,6.0,75.0,1110.0,37.0,5.0,224.0,24.0,23.0,825.0,189.0,133.0,20.0,59.0,10.0,34.0,18.0,11.0,12.0,11.0,9.0,31.0,427.0,135.0,71.0,193.0,163.0,29.0,3.0,26.0,11.0,23.0,38.0,133.0,607.0,724.0,161.0,1373.0,18.0,37.0,20.0,1.0,938.0,4279.0,1804.0,1491.0,1121.0,38.0,20.0,10.0,128.0,24.0,30.0
216,Andrés Guardado,MF,Betis,32.0,2046.0,0.0,3.0,1.0,1.0,2.2,12.0,4.0,0.0,876.0,1041.0,17718.0,3768.0,13.0,34.0,637.0,707.0,226.0,300.0,28.0,88.0,15.0,4.0,82.0,1004.0,37.0,0.0,191.0,37.0,20.0,683.0,170.0,188.0,17.0,55.0,5.0,31.0,18.0,19.0,10.0,2.0,14.0,44.0,367.0,88.0,112.0,182.0,73.0,31.0,5.0,26.0,19.0,22.0,45.0,240.0,785.0,277.0,23.0,1194.0,18.0,23.0,18.0,1.0,889.0,4780.0,2165.0,940.0,869.0,28.0,20.0,36.0,203.0,14.0,28.0
217,Sergi Guardiola,FW,Valladolid,28.0,2655.0,8.0,2.0,6.0,5.0,1.7,54.0,19.0,3.0,455.0,668.0,7013.0,1481.0,19.0,61.0,383.0,503.0,53.0,104.0,15.0,29.0,10.0,2.0,46.0,632.0,36.0,3.0,188.0,24.0,35.0,368.0,172.0,128.0,9.0,50.0,6.0,19.0,11.0,3.0,11.0,5.0,2.0,21.0,552.0,99.0,38.0,323.0,191.0,35.0,0.0,35.0,6.0,18.0,21.0,85.0,555.0,466.0,95.0,993.0,36.0,63.0,38.0,4.0,708.0,4695.0,2521.0,1307.0,771.0,83.0,55.0,52.0,118.0,27.0,86.0
218,Nemanja Gudelj,"MF,DF",Sevilla,27.0,1216.0,0.0,0.0,0.3,0.3,0.1,7.0,1.0,1.0,614.0,678.0,11782.0,2334.0,11.0,20.0,458.0,487.0,145.0,171.0,2.0,38.0,3.0,1.0,23.0,649.0,29.0,0.0,86.0,24.0,3.0,541.0,68.0,69.0,2.0,12.0,1.0,19.0,12.0,10.0,8.0,1.0,6.0,15.0,134.0,41.0,48.0,75.0,11.0,28.0,10.0,18.0,16.0,35.0,56.0,284.0,504.0,60.0,3.0,783.0,11.0,14.0,12.0,0.0,514.0,2880.0,1286.0,569.0,547.0,4.0,8.0,22.0,126.0,19.0,21.0
219,Gonçalo Guedes,"MF,FW",Valencia,22.0,1266.0,2.0,2.0,1.3,1.3,1.6,23.0,9.0,0.0,363.0,478.0,6051.0,1400.0,5.0,22.0,309.0,367.0,49.0,89.0,18.0,29.0,30.0,3.0,51.0,459.0,19.0,2.0,88.0,18.0,29.0,319.0,89.0,70.0,8.0,45.0,6.0,25.0,21.0,14.0,8.0,3.0,8.0,32.0,239.0,59.0,60.0,117.0,62.0,14.0,1.0,13.0,8.0,0.0,5.0,69.0,311.0,335.0,38.0,637.0,45.0,63.0,47.0,1.0,558.0,4371.0,2528.0,612.0,500.0,32.0,27.0,16.0,84.0,4.0,15.0
